Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
CHEVROLET Silverado,5.3,8,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,pickup,5,16,22,18,3,No,494
CHEVROLET Silverado,5.3,8,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,pickup,5,16,22,18,3,No,494
CHEVROLET Silverado,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT06.2375,pickup,3,16,20,17,3,No,516
CHEVROLET Silverado,6.2,8,Auto-10,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT06.2375,pickup,3,16,20,17,3,No,516
CHEVROLET Silverado 4WD Trail Boss,5.3,8,Auto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,pickup,5,16,21,18,3,No,494
CHEVROLET Silverado 4WD Trail Boss,5.3,8,Auto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,pickup,5,16,21,18,3,No,494
CHEVROLET Silverado 4WD Trail Boss,5.3,8,Auto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,pickup,5,14,18,16,2,No,561
CHEVROLET Silverado 4WD Trail Boss,5.3,8,Auto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,pickup,5,14,18,16,2,No,561
CHEVROLET Silverado 4WD Trail Boss,5.3,8,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,pickup,5,16,21,18,3,No,486
CHEVROLET Silverado 4WD Trail Boss,5.3,8,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,pickup,5,16,21,18,3,No,486
CHEVROLET Silverado 4WD Trail Boss,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT06.2375,pickup,3,14,18,15,2,No,575
CHEVROLET Silverado 4WD Trail Boss,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT06.2375,pickup,3,15,19,17,3,No,515
CHEVROLET Silverado 4WD Trail Boss,6.2,8,Auto-10,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT06.2375,pickup,3,14,18,15,2,No,575
CHEVROLET Silverado 4WD Trail Boss,6.2,8,Auto-10,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT06.2375,pickup,3,15,19,17,3,No,515
CHEVROLET Suburban 1500,5.3,8,Auto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT05.3384,standard SUV,3,15,22,18,3,No,505
CHEVROLET Suburban 1500,5.3,8,Auto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT05.3384,standard SUV,3,15,22,18,3,No,505
CHEVROLET Suburban 1500,5.3,8,Auto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT05.3384,standard SUV,3,14,21,16,2,No,547
CHEVROLET Suburban 1500,5.3,8,Auto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT05.3384,standard SUV,3,14,21,16,2,No,547
CHEVROLET Suburban 1500,6.2,8,Auto-10,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT06.2374,standard SUV,3,14,23,17,3,No,517
CHEVROLET Suburban 1500,6.2,8,Auto-10,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT06.2374,standard SUV,3,14,23,17,3,No,517
CHEVROLET Suburban 1500,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT06.2374,standard SUV,3,14,20,16,2,No,557
CHEVROLET Suburban 1500,6.2,8,Auto-10,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT06.2374,standard SUV,3,14,20,16,2,No,557
CHEVROLET Tahoe 1500,5.3,8,Auto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT05.3384,standard SUV,3,15,22,18,3,No,505
CHEVROLET Tahoe 1500,5.3,8,Auto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT05.3384,standard SUV,3,15,22,18,3,No,505
CHEVROLET Tahoe 1500,5.3,8,Auto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT05.3384,standard SUV,3,15,21,17,3,No,525
CHEVROLET Tahoe 1500,5.3,8,Auto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT05.3384,standard SUV,3,15,21,17,3,No,525
CHEVROLET Tahoe 1500,6.2,8,Auto-10,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT06.2374,standard SUV,3,14,23,17,3,No,517
CHEVROLET Tahoe 1500,6.2,8,Auto-10,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT06.2374,standard SUV,3,14,23,17,3,No,517
CHEVROLET Tahoe 1500,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT06.2374,standard SUV,3,14,22,17,3,No,527
CHEVROLET Tahoe 1500,6.2,8,Auto-10,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT06.2374,standard SUV,3,14,22,17,3,No,527
CHRYSLER 300,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LCRXV05.75P5,large car,3,16,25,19,3,No,466
CHRYSLER 300,5.7,8,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LCRXV05.75P5,large car,3,16,25,19,3,No,466
DODGE Challenger,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LCRXV05.75P5,midsize car,3,16,25,19,3,No,466
DODGE Challenger,5.7,8,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LCRXV05.75P5,midsize car,3,16,25,19,3,No,466
DODGE Challenger,5.7,8,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXV05.75P4,midsize car,1,15,23,18,3,No,494
DODGE Challenger,5.7,8,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXV05.75P4,midsize car,1,15,23,18,3,No,494
DODGE Challenger,6.4,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXV06.45P0,midsize car,1,15,24,18,3,No,500
DODGE Challenger,6.4,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXV06.45P0,midsize car,1,15,24,18,3,No,500
DODGE Challenger,6.4,8,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXV06.45P0,midsize car,1,14,23,17,3,No,523
DODGE Challenger,6.4,8,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXV06.45P0,midsize car,1,14,23,17,3,No,523
DODGE Challenger SRT,6.2,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXV06.25P0,midsize car,1,13,22,16,2,No,546
DODGE Challenger SRT,6.2,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXV06.25P0,midsize car,1,13,22,16,2,No,546
DODGE Challenger SRT,6.2,8,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXV06.25P0,midsize car,1,13,21,16,2,No,567
DODGE Challenger SRT,6.2,8,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXV06.25P0,midsize car,1,13,21,16,2,No,567
DODGE Challenger SRT Widebody,6.2,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXV06.25P0,midsize car,1,13,21,15,2,No,576
DODGE Challenger SRT Widebody,6.2,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXV06.25P0,midsize car,1,13,21,15,2,No,576
DODGE Challenger SRT Widebody,6.2,8,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXV06.25P0,midsize car,1,13,21,16,2,No,567
DODGE Challenger SRT Widebody,6.2,8,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXV06.25P0,midsize car,1,13,21,16,2,No,567
DODGE Challenger Widebody,6.4,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXV06.45P0,midsize car,1,15,24,18,3,No,500
DODGE Challenger Widebody,6.4,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXV06.45P0,midsize car,1,15,24,18,3,No,500
DODGE Challenger Widebody,6.4,8,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXV06.45P0,midsize car,1,14,23,17,3,No,523
DODGE Challenger Widebody,6.4,8,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXV06.45P0,midsize car,1,14,23,17,3,No,523
DODGE Charger,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LCRXV05.75P5,large car,3,16,25,19,3,No,466
DODGE Charger,5.7,8,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LCRXV05.75P5,large car,3,16,25,19,3,No,466
DODGE Charger,6.4,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXV06.45P0,large car,1,15,24,18,3,No,500
DODGE Charger,6.4,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXV06.45P0,large car,1,15,24,18,3,No,500
DODGE Charger SRT Widebody,6.2,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXV06.25P0,large car,1,12,21,15,2,No,592
DODGE Charger SRT Widebody,6.2,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXV06.25P0,large car,1,12,21,15,2,No,592
DODGE Charger Widebody,6.4,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXV06.45P0,large car,1,15,24,18,3,No,500
DODGE Charger Widebody,6.4,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXV06.45P0,large car,1,15,24,18,3,No,500
DODGE Durango,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LCRXT05.75P5,standard SUV,3,14,22,17,3,No,525
DODGE Durango,5.7,8,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LCRXT05.75P5,standard SUV,3,14,22,17,3,No,525
DODGE Durango,5.7,8,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LCRXT05.75P5,standard SUV,3,14,22,17,3,No,533
DODGE Durango,5.7,8,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LCRXT05.75P5,standard SUV,3,14,22,17,3,No,533
DODGE Durango  SRT,6.4,8,Auto-8,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXT06.45P1,standard SUV,1,13,19,15,2,No,584
DODGE Durango  SRT,6.4,8,Auto-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXT06.45P1,standard SUV,1,13,19,15,2,No,584
FERRARI 488 Pista,3.9,8,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LFEXV03.9TUR,small car,3,15,20,17,3,No,524
FERRARI 488 Pista,3.9,8,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LFEXV03.9TUR,small car,3,15,20,17,3,No,524
FERRARI 488 Pista Spider,3.9,8,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LFEXV03.9TUR,small car,3,15,19,17,3,No,531
FERRARI 488 Pista Spider,3.9,8,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LFEXV03.9TUR,small car,3,15,19,17,3,No,531
FERRARI F8 Tributo,3.9,8,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LFEXV03.9TUR,small car,3,15,19,16,2,No,541
FERRARI F8 Tributo,3.9,8,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LFEXV03.9TUR,small car,3,15,19,16,2,No,541
FERRARI GTC4Lusso T,3.9,8,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LFEXV03.9TUR,small car,3,15,21,17,3,No,524
FERRARI GTC4Lusso T,3.9,8,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LFEXV03.9TUR,small car,3,15,21,17,3,No,524
FERRARI Portofino,3.9,8,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LFEXV03.9TUR,small car,3,16,22,18,3,No,485
FERRARI Portofino,3.9,8,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LFEXV03.9TUR,small car,3,16,22,18,3,No,485
FORD Mustang,5,8,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LFMXV05.0VKN,small car,3,15,24,18,3,No,493
FORD Mustang,5,8,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LFMXV05.0VKN,small car,3,15,24,18,3,No,493
FORD Mustang,5,8,SemiAuto-10,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LFMXV05.0VKN,small car,3,16,25,19,3,No,472
FORD Mustang,5,8,SemiAuto-10,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LFMXV05.0VKN,small car,3,16,25,19,3,No,472
FORD Mustang Bullitt,5,8,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LFMXV05.0VKN,small car,3,14,23,17,3,No,514
FORD Mustang Bullitt,5,8,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LFMXV05.0VKN,small car,3,14,23,17,3,No,514
FORD Mustang Convertible,5,8,SemiAuto-10,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LFMXV05.0VKN,small car,3,15,24,18,3,No,484
FORD Mustang Convertible,5,8,SemiAuto-10,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LFMXV05.0VKN,small car,3,15,24,18,3,No,484
FORD Shelby GT350 Mustang,5.2,8,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LFMXV05.2VES,small car,3,14,21,16,2,No,550
FORD Shelby GT350 Mustang,5.2,8,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LFMXV05.2VES,small car,3,14,21,16,2,No,550
FORD Shelby GT500 Mustang,5.2,8,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LFMXV05.2VEZ,small car,3,12,18,14,1,No,631
FORD Shelby GT500 Mustang,5.2,8,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LFMXV05.2VEZ,small car,3,12,18,14,1,No,631
GENESIS G80,5,8,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LHYXV05.0HM5,large car,5,16,24,19,3,No,474
GENESIS G80,5,8,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LHYXV05.0HM5,large car,5,16,24,19,3,No,474
GENESIS G80,5,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LHYXV05.0HM5,large car,5,15,23,18,3,No,503
GENESIS G80,5,8,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LHYXV05.0HM5,large car,5,15,23,18,3,No,503
GENESIS G90,5,8,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LHYXV05.0JM5,large car,5,16,24,19,3,No,485
GENESIS G90,5,8,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LHYXV05.0JM5,large car,5,16,24,19,3,No,485
GENESIS G90,5,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LHYXV05.0JM5,large car,5,15,23,18,3,No,500
GENESIS G90,5,8,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LHYXV05.0JM5,large car,5,15,23,18,3,No,500
GMC Sierra,5.3,8,Auto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,pickup,5,16,22,19,3,No,479
GMC Sierra,5.3,8,Auto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,pickup,5,16,22,19,3,No,479
GMC Sierra,5.3,8,Auto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,pickup,5,15,21,17,3,No,524
GMC Sierra,5.3,8,Auto-6,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,special purpose,5,14,18,15,2,No,582
GMC Sierra,5.3,8,Auto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,pickup,5,15,21,17,3,No,524
GMC Sierra,5.3,8,Auto-6,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,special purpose,5,14,18,15,2,No,582
GMC Sierra,5.3,8,Auto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,pickup,5,15,20,17,3,No,530
GMC Sierra,5.3,8,Auto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,special purpose,5,14,17,15,2,No,593
GMC Sierra,5.3,8,Auto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,pickup,5,15,20,17,3,No,530
GMC Sierra,5.3,8,Auto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,special purpose,5,14,17,15,2,No,593
GMC Sierra,5.3,8,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,pickup,5,17,23,19,3,No,463
GMC Sierra,5.3,8,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,pickup,5,17,24,20,4,No,448
GMC Sierra,5.3,8,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,pickup,5,17,23,19,3,No,463
GMC Sierra,5.3,8,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,pickup,5,17,24,20,4,No,448
GMC Sierra,5.3,8,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,pickup,5,16,22,18,3,No,490
GMC Sierra,5.3,8,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,pickup,5,16,22,18,3,No,490
GMC Sierra,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT06.2375,pickup,3,15,20,17,3,No,525
GMC Sierra,6.2,8,Auto-10,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT06.2375,pickup,3,15,20,17,3,No,525
GMC Sierra AT4,5.3,8,Auto-10,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,pickup,5,16,21,18,3,No,494
GMC Sierra AT4,5.3,8,Auto-10,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,pickup,5,16,21,18,3,No,494
GMC Sierra AT4,5.3,8,Auto-6,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,pickup,5,14,18,16,2,No,556
GMC Sierra AT4,5.3,8,Auto-6,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,pickup,5,14,18,16,2,No,556
GMC Sierra AT4,5.3,8,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LGMXT05.3386,pickup,5,16,21,18,3,No,486
GMC Sierra AT4,5.3,8,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LGMXT05.3386,pickup,5,16,21,18,3,No,486
GMC Sierra AT4,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT06.2375,pickup,3,15,19,17,3,No,515
GMC Sierra AT4,6.2,8,Auto-10,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT06.2375,pickup,3,15,19,17,3,No,515
GMC Yukon 1500,5.3,8,Auto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT05.3384,standard SUV,3,15,22,18,3,No,505
GMC Yukon 1500,5.3,8,Auto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT05.3384,standard SUV,3,15,22,18,3,No,505
GMC Yukon 1500,5.3,8,Auto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT05.3384,standard SUV,3,15,21,17,3,No,525
GMC Yukon 1500,5.3,8,Auto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT05.3384,standard SUV,3,15,21,17,3,No,525
GMC Yukon 1500,6.2,8,Auto-10,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT06.2374,standard SUV,3,14,23,17,3,No,517
GMC Yukon 1500,6.2,8,Auto-10,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT06.2374,standard SUV,3,14,23,17,3,No,517
GMC Yukon 1500,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT06.2374,standard SUV,3,14,22,17,3,No,527
GMC Yukon 1500,6.2,8,Auto-10,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT06.2374,standard SUV,3,14,22,17,3,No,527
GMC Yukon 1500 XL,5.3,8,Auto-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT05.3384,standard SUV,3,15,22,18,3,No,505
GMC Yukon 1500 XL,5.3,8,Auto-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT05.3384,standard SUV,3,15,22,18,3,No,505
GMC Yukon 1500 XL,5.3,8,Auto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT05.3384,standard SUV,3,14,21,16,2,No,547
GMC Yukon 1500 XL,5.3,8,Auto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT05.3384,standard SUV,3,14,21,16,2,No,547
GMC Yukon 1500 XL,6.2,8,Auto-10,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT06.2374,standard SUV,3,14,23,17,3,No,517
GMC Yukon 1500 XL,6.2,8,Auto-10,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT06.2374,standard SUV,3,14,23,17,3,No,517
GMC Yukon 1500 XL,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LGMXT06.2374,standard SUV,3,14,20,16,2,No,557
GMC Yukon 1500 XL,6.2,8,Auto-10,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LGMXT06.2374,standard SUV,3,14,20,16,2,No,557
INFINITI QX80,5.6,8,SemiAuto-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LNSXT05.6N9C,standard SUV,3,14,20,16,2,No,551
INFINITI QX80,5.6,8,SemiAuto-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LNSXT05.6N9C,standard SUV,3,14,20,16,2,No,551
INFINITI QX80,5.6,8,SemiAuto-7,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LNSXT05.6N9B,standard SUV,3,13,19,15,2,No,579
INFINITI QX80,5.6,8,SemiAuto-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LNSXT05.6N9B,standard SUV,3,13,19,15,2,No,579
JAGUAR F-Pace,5,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LJLXJ05.0FSM,small SUV,3,16,21,18,3,No,488
JAGUAR F-Pace,5,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LJLXJ05.0FSM,small SUV,3,16,21,18,3,No,488
JAGUAR F-Type Convertible,5,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LJLXJ05.0FSM,small car,3,16,24,18,3,No,481
JAGUAR F-Type Convertible,5,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LJLXJ05.0FSM,small car,3,16,24,18,3,No,481
JAGUAR F-Type Coupe,5,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LJLXJ05.0FSM,small car,3,16,24,18,3,No,481
JAGUAR F-Type Coupe,5,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LJLXJ05.0FSM,small car,3,16,24,18,3,No,481
JAGUAR F-Type SVR Convertible,5,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LJLXJ05.0FSM,small car,3,16,24,18,3,No,481
JAGUAR F-Type SVR Convertible,5,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LJLXJ05.0FSM,small car,3,16,24,18,3,No,481
JAGUAR F-Type SVR Coupe,5,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LJLXJ05.0FSM,small car,3,16,24,18,3,No,481
JAGUAR F-Type SVR Coupe,5,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LJLXJ05.0FSM,small car,3,16,24,18,3,No,481
JEEP Grand Cherokee,5.7,8,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LCRXT05.75P5,standard SUV,3,14,22,17,3,No,533
JEEP Grand Cherokee,5.7,8,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LCRXT05.75P5,standard SUV,3,14,22,17,3,No,533
JEEP Grand Cherokee SRT,6.4,8,Auto-8,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXT06.45P1,standard SUV,1,13,19,15,2,No,592
JEEP Grand Cherokee SRT,6.4,8,Auto-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXT06.45P1,standard SUV,1,13,19,15,2,No,592
JEEP Grand Cherokee Trackhawk,6.2,8,Auto-8,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,LCRXT06.25P1,standard SUV,1,11,17,13,1,No,664
JEEP Grand Cherokee Trackhawk,6.2,8,Auto-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,LCRXT06.25P1,standard SUV,1,11,17,13,1,No,664
LAMBORGHINI Urus,4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LVGAT04.0PAA,standard SUV,3,12,17,14,1,No,617
